Time	Current
0	2.2826e-09
0.00054	2.2892e-09
0.00108	2.2958e-09
0.00162	2.3024e-09
0.00216	2.3091e-09
0.0027	2.3157e-09
0.00324	2.3223e-09
0.00378	2.3289e-09
0.00432	2.3355e-09
0.00486	2.3422e-09
0.0054	2.3488e-09
0.00594	2.3554e-09
0.00648	2.362e-09
0.00702	2.3687e-09
0.00756	2.3753e-09
0.0081	2.3819e-09
0.00864	2.3885e-09
0.00918	2.3951e-09
0.00972	2.4018e-09
0.01026	2.4084e-09
0.0108	2.415e-09
0.01134	2.4216e-09
0.01188	2.4283e-09
0.01242	2.4349e-09
0.01296	2.4415e-09
0.0135	2.4481e-09
0.01404	2.4547e-09
0.01458	2.4614e-09
0.01512	2.468e-09
0.01566	2.4746e-09
0.0162	2.4812e-09
0.01674	2.4879e-09
0.01728	2.4945e-09
0.01782	2.5011e-09
0.01836	2.5077e-09
0.0189	2.5143e-09
0.01944	2.521e-09
0.01998	2.5276e-09
0.02052	2.5342e-09
0.02106	2.5408e-09
0.0216	2.5475e-09
0.02214	2.5541e-09
0.02268	2.5607e-09
0.02322	2.5673e-09
0.02376	2.5739e-09
0.0243	2.5806e-09
0.02484	2.5872e-09
0.02538	2.5938e-09
0.02592	2.6004e-09
0.02646	2.6071e-09
0.027	2.6137e-09
0.02754	2.6203e-09
0.02808	2.6269e-09
0.02862	2.6335e-09
0.02916	2.6402e-09
0.0297	2.6468e-09
0.03024	2.6534e-09
0.03078	2.66e-09
0.03132	2.6667e-09
0.03186	2.6733e-09
0.0324	2.6799e-09
0.03294	2.6865e-09
0.03348	2.6931e-09
0.03402	2.6919e-09
0.03456	2.6908e-09
0.0351	2.6896e-09
0.03564	2.6884e-09
0.03618	2.6873e-09
0.03672	2.6861e-09
0.03726	2.6849e-09
0.0378	2.6837e-09
0.03834	2.6826e-09
0.03888	2.6814e-09
0.03942	2.6802e-09
0.03996	2.6791e-09
0.0405	2.6779e-09
0.04104	2.6767e-09
0.04158	2.6755e-09
0.04212	2.6744e-09
0.04266	2.6732e-09
0.0432	2.672e-09
0.04374	2.6709e-09
0.04428	2.6697e-09
0.04482	2.6685e-09
0.04536	2.6673e-09
0.0459	2.6662e-09
0.04644	2.665e-09
0.04698	2.6638e-09
0.04752	2.6626e-09
0.04806	2.6615e-09
0.0486	2.6603e-09
0.04914	2.6591e-09
0.04968	2.658e-09
0.05022	2.6568e-09
0.05076	2.6556e-09
0.0513	2.6544e-09
0.05184	2.6533e-09
0.05238	2.6521e-09
0.05292	2.6509e-09
0.05346	2.6498e-09
0.054	2.6486e-09
0.05454	2.6474e-09
0.05508	2.6462e-09
0.05562	2.6451e-09
0.05616	2.6439e-09
0.0567	2.6427e-09
0.05724	2.6415e-09
0.05778	2.6404e-09
0.05832	2.6392e-09
0.05886	2.638e-09
0.0594	2.6369e-09
0.05994	2.6357e-09
0.06048	2.6345e-09
0.06102	2.6333e-09
0.06156	2.6322e-09
0.0621	2.631e-09
0.06264	2.6298e-09
0.06318	2.6287e-09
0.06372	2.6275e-09
0.06426	2.6263e-09
0.0648	2.6251e-09
0.06534	2.624e-09
0.06588	2.6228e-09
0.06642	2.6216e-09
0.06696	2.6204e-09
0.0675	2.6162e-09
