Time	Current
 0.00000	4.5218e-09
 0.00054	4.5198e-09
 0.00108	4.5178e-09
 0.00162	4.5158e-09
 0.00216	4.5138e-09
 0.00270	4.5117e-09
 0.00324	4.5097e-09
 0.00378	4.5077e-09
 0.00432	4.5057e-09
 0.00486	4.5037e-09
 0.00540	4.5017e-09
 0.00594	4.4997e-09
 0.00648	4.4976e-09
 0.00702	4.4956e-09
 0.00756	4.4936e-09
 0.00810	4.4916e-09
 0.00864	4.4896e-09
 0.00918	4.4876e-09
 0.00972	4.4856e-09
 0.01026	4.4836e-09
 0.01080	4.4815e-09
 0.01134	4.4795e-09
 0.01188	4.4775e-09
 0.01242	4.4755e-09
 0.01296	4.4735e-09
 0.01350	4.4715e-09
 0.01404	4.4695e-09
 0.01458	4.4674e-09
 0.01512	4.4654e-09
 0.01566	4.4634e-09
 0.01620	4.4614e-09
 0.01674	4.4594e-09
 0.01728	4.4574e-09
 0.01782	4.4554e-09
 0.01836	4.4534e-09
 0.01890	4.4513e-09
 0.01944	4.4493e-09
 0.01998	4.4473e-09
 0.02052	4.4453e-09
 0.02106	4.4433e-09
 0.02160	4.4413e-09
 0.02214	4.4393e-09
 0.02268	4.4372e-09
 0.02322	4.4352e-09
 0.02376	4.4332e-09
 0.02430	4.4312e-09
 0.02484	4.4292e-09
 0.02538	4.4272e-09
 0.02592	4.4252e-09
 0.02646	4.4232e-09
 0.02700	4.4211e-09
 0.02754	4.4191e-09
 0.02808	4.4171e-09
 0.02862	4.4151e-09
 0.02916	4.4131e-09
 0.02970	4.4111e-09
 0.03024	4.4091e-09
 0.03078	4.4070e-09
 0.03132	4.4050e-09
 0.03186	4.4030e-09
 0.03240	4.4010e-09
 0.03294	4.3990e-09
 0.03348	4.3970e-09
 0.03402	4.3950e-09
 0.03456	4.3930e-09
 0.03510	4.3909e-09
 0.03564	4.3889e-09
 0.03618	4.3869e-09
 0.03672	4.3849e-09
 0.03726	4.3829e-09
 0.03780	4.3809e-09
 0.03834	4.3789e-09
 0.03888	4.3768e-09
 0.03942	4.3748e-09
 0.03996	4.3728e-09
 0.04050	4.3708e-09
 0.04104	4.3688e-09
 0.04158	4.3668e-09
 0.04212	4.3648e-09
 0.04266	4.3628e-09
 0.04320	4.3607e-09
 0.04374	4.3587e-09
 0.04428	4.3567e-09
 0.04482	4.3547e-09
 0.04536	4.3527e-09
 0.04590	4.3507e-09
 0.04644	4.3487e-09
 0.04698	4.3466e-09
 0.04752	4.3446e-09
 0.04806	4.3426e-09
 0.04860	4.3406e-09
 0.04914	4.3386e-09
 0.04968	4.3366e-09
 0.05022	4.3346e-09
 0.05076	4.3326e-09
 0.05130	4.3305e-09
 0.05184	4.3285e-09
 0.05238	4.3265e-09
 0.05292	4.3245e-09
 0.05346	4.3225e-09
 0.05400	4.3205e-09
 0.05454	4.3185e-09
 0.05508	4.3164e-09
 0.05562	4.3144e-09
 0.05616	4.3124e-09
 0.05670	4.3104e-09
 0.05724	4.3084e-09
 0.05778	4.3064e-09
 0.05832	4.3044e-09
