Time	Current
 0.00000	 2.6357e-10
 0.00054	 2.6417e-10
 0.00108	 2.6477e-10
 0.00162	 2.6537e-10
 0.00216	 2.6597e-10
 0.00270	 2.6658e-10
 0.00324	 2.6718e-10
 0.00378	 2.6778e-10
 0.00432	 2.6838e-10
 0.00486	 2.6898e-10
 0.00540	 2.6958e-10
 0.00594	 2.7018e-10
 0.00648	 2.7078e-10
 0.00702	 2.7138e-10
 0.00756	 2.7198e-10
 0.00810	 2.7258e-10
 0.00864	 2.7318e-10
 0.00918	 2.7378e-10
 0.00972	 2.7438e-10
 0.01026	 2.7498e-10
 0.01080	 2.7558e-10
 0.01134	 2.7618e-10
 0.01188	 2.7678e-10
 0.01242	 2.7738e-10
 0.01296	 2.7798e-10
 0.01350	 2.7859e-10
 0.01404	 2.7919e-10
 0.01458	 2.7979e-10
 0.01512	 2.8039e-10
 0.01566	 2.8099e-10
 0.01620	 2.8159e-10
 0.01674	 2.8219e-10
 0.01728	 2.8279e-10
 0.01782	 2.8339e-10
 0.01836	 2.8399e-10
 0.01890	 2.8459e-10
 0.01944	 2.8519e-10
 0.01998	 2.8579e-10
 0.02052	 2.8639e-10
 0.02106	 2.8699e-10
 0.02160	 2.8759e-10
 0.02214	 2.8819e-10
 0.02268	 2.8879e-10
 0.02322	 2.8939e-10
 0.02376	 2.9000e-10
 0.02430	 2.9060e-10
 0.02484	 2.9120e-10
 0.02538	 2.9180e-10
 0.02592	 2.9240e-10
 0.02646	 2.9300e-10
 0.02700	 2.9360e-10
 0.02754	 2.9420e-10
 0.02808	 2.9480e-10
 0.02862	 2.9540e-10
 0.02916	 2.9600e-10
 0.02970	 2.9660e-10
 0.03024	 2.9720e-10
 0.03078	 2.9780e-10
 0.03132	 2.9840e-10
 0.03186	 2.9900e-10
 0.03240	 2.9960e-10
 0.03294	 3.0020e-10
 0.03348	 3.0080e-10
 0.03402	 3.0140e-10
 0.03456	 3.0201e-10
 0.03510	 3.0261e-10
 0.03564	 3.0321e-10
 0.03618	 3.0381e-10
 0.03672	 3.0441e-10
 0.03726	 3.0501e-10
 0.03780	 3.0561e-10
 0.03834	 3.0621e-10
 0.03888	 3.0681e-10
 0.03942	 3.0741e-10
 0.03996	 3.0801e-10
 0.04050	 3.0861e-10
 0.04104	 3.0921e-10
 0.04158	 3.0981e-10
 0.04212	 3.1041e-10
 0.04266	 3.1101e-10
 0.04320	 3.1161e-10
 0.04374	 3.1221e-10
 0.04428	 3.1281e-10
 0.04482	 3.1342e-10
 0.04536	 3.1402e-10
 0.04590	 3.1462e-10
 0.04644	 3.1522e-10
 0.04698	 3.1582e-10
 0.04752	 3.1642e-10
 0.04806	 3.1702e-10
 0.04860	 3.1762e-10
 0.04914	 3.1822e-10
 0.04968	 3.1882e-10
 0.05022	 3.1942e-10
 0.05076	 3.2002e-10
 0.05130	 3.2062e-10
 0.05184	 3.2122e-10
 0.05238	 3.2182e-10
 0.05292	 3.2242e-10
 0.05346	 3.2302e-10
 0.05400	 3.2362e-10
 0.05454	 3.2422e-10
 0.05508	 3.2482e-10
 0.05562	 3.2543e-10
 0.05616	 3.2603e-10
 0.05670	 3.2663e-10
 0.05724	 3.2723e-10
 0.05778	 3.2783e-10
 0.05832	 3.2843e-10
 0.05886	 3.2903e-10
 0.05940	 3.2963e-10
 0.05994	 3.3023e-10
 0.06048	 3.3083e-10
 0.06102	 3.3143e-10
 0.06156	 3.3203e-10
 0.06210	 3.3263e-10
 0.06264	 3.3323e-10
 0.06318	 3.3383e-10
 0.06372	 3.3443e-10
 0.06426	 3.3503e-10
 0.06480	 3.3563e-10
 0.06534	 3.3623e-10
 0.06588	 3.3683e-10
 0.06642	 3.3744e-10
 0.06696	 3.3804e-10
 0.06750	 3.3864e-10
 0.06804	 3.3924e-10
 0.06858	 3.3984e-10
 0.06912	 3.4044e-10
 0.06966	 3.4104e-10
 0.07020	 3.4164e-10
 0.07074	 3.4224e-10
 0.07128	 3.4284e-10
 0.07182	 3.4344e-10
 0.07236	 3.4404e-10
 0.07290	 3.4464e-10
 0.07344	 3.4524e-10
 0.07398	 3.4584e-10
 0.07452	 3.4644e-10
 0.07506	 3.4704e-10
 0.07560	 3.4764e-10
 0.07614	 3.4824e-10
 0.07668	 3.4885e-10
 0.07722	 3.4945e-10
 0.07776	 3.5005e-10
 0.07830	 3.5065e-10
 0.07884	 3.5125e-10
 0.07938	 3.5185e-10
 0.07992	 3.5245e-10
 0.08046	 3.5305e-10
 0.08100	 3.5365e-10
 0.08154	 3.5425e-10
 0.08208	 3.5485e-10
 0.08262	 3.5545e-10
 0.08316	 3.5605e-10
 0.08370	 3.5665e-10
 0.08424	 3.5725e-10
 0.08478	 3.5785e-10
 0.08532	 3.5845e-10
 0.08586	 3.5905e-10
 0.08640	 3.5965e-10
 0.08694	 3.6025e-10
 0.08748	 3.6086e-10
 0.08802	 3.6146e-10
 0.08856	 3.6206e-10
 0.08910	 3.6266e-10
 0.08964	 3.6326e-10
 0.09018	 3.6386e-10
 0.09072	 3.6446e-10
 0.09126	 3.6506e-10
