TimeSlice	Time	adductorbrevis	bicepsfemorisposterior	flexordigitorumlongus	medialgastrocnemius	rectusfemoris	tensorfascialatae	tibialisanterior
2295	1.2393	93.0418	88.4504	99.9936	99.6464	99.0975	80.9242	99.989
2298	1.24092	92.9678	88.406	99.9934	99.6434	99.0911	80.7018	99.9895
2301	1.24254	92.8938	88.3617	99.9932	99.6404	99.0848	80.479	99.99
2304	1.24416	92.8198	88.3173	99.993	99.6374	99.0784	80.2558	99.9905
2307	1.24578	92.7457	88.2729	99.9927	99.6344	99.0721	80.0322	99.991
2310	1.2474	92.6717	88.2286	99.9925	99.6313	99.0657	79.8082	99.9915
2313	1.24902	92.5977	88.1842	99.9923	99.6283	99.0593	79.5839	99.992
2316	1.25064	92.5237	88.1398	99.9921	99.6252	99.053	79.3592	99.9924
2319	1.25226	92.4497	88.0955	99.9919	99.6222	99.0466	79.1342	99.9929
2322	1.25388	92.3758	88.0511	99.9916	99.6191	99.0402	78.909	99.9933
2325	1.2555	92.3019	88.0067	99.9914	99.616	99.0338	78.6834	99.9937
2328	1.25712	92.2281	87.9624	99.9912	99.6128	99.0275	78.4576	99.9941
2331	1.25874	92.1543	87.918	99.9909	99.6097	99.0211	78.2315	99.9945
2334	1.26036	92.0806	87.8736	99.9907	99.6066	99.0147	78.0052	99.9948
2337	1.26198	92.0069	87.8292	99.9904	99.6034	99.0083	77.7787	99.9952
2340	1.2636	91.9333	87.7847	99.9902	99.6002	99.0019	77.552	99.9955
2343	1.26522	91.8598	87.7403	99.9899	99.5971	98.9955	77.3251	99.9958
2346	1.26684	91.7864	87.6958	99.9897	99.5939	98.9891	77.0981	99.9962
2349	1.26846	91.7131	87.6514	99.9894	99.5906	98.9828	76.871	99.9965
2352	1.27008	91.6398	87.6069	99.9892	99.5874	98.9764	76.6437	99.9967
2355	1.2717	91.5667	87.5623	99.9889	99.5842	98.97	76.4164	99.997
2358	1.27332	91.4937	87.5178	99.9886	99.5809	98.9636	76.1889	99.9973
2361	1.27494	91.4208	87.4732	99.9884	99.5777	98.9572	75.9614	99.9975
2364	1.27656	91.348	87.4286	99.9881	99.5744	98.9508	75.7338	99.9978
2367	1.27818	91.2754	87.384	99.9878	99.5711	98.9444	75.5063	99.998
2370	1.2798	91.2028	87.3393	99.9876	99.5678	98.938	75.2787	99.9982
2373	1.28142	91.1305	87.2946	99.9873	99.5645	98.9317	75.0511	99.9984
2376	1.28304	91.0582	87.2499	99.987	99.5611	98.9253	74.8236	99.9986
2379	1.28466	90.9861	87.2051	99.9867	99.5578	98.9189	74.5961	99.9987
2382	1.28628	90.9142	87.1603	99.9864	99.5544	98.9125	74.3687	99.9989
2385	1.2879	90.8425	87.1154	99.9861	99.5511	98.9061	74.1414	99.9991
2388	1.28952	90.7709	87.0705	99.9858	99.5477	98.8997	73.9141	99.9992
2391	1.29114	90.6994	87.0256	99.9856	99.5443	98.8934	73.687	99.9993
2394	1.29276	90.6282	86.9806	99.9853	99.5409	98.887	73.46	99.9994
2397	1.29438	90.5572	86.9355	99.985	99.5375	98.8806	73.2331	99.9995
2400	1.296	90.4863	86.8904	99.9847	99.534	98.8742	73.0065	99.9996
2403	1.29762	90.4156	86.8453	99.9844	99.5306	98.8679	72.78	99.9997
2406	1.29924	90.3451	86.8001	99.9841	99.5271	98.8615	72.5538	99.9998
2409	1.30086	90.2748	86.7548	99.9838	99.5236	98.8551	72.3277	99.9998
2412	1.30248	90.2048	86.7095	99.9834	99.5201	98.8488	72.102	99.9999
2415	1.3041	90.1349	86.6641	99.9831	99.5166	98.8424	71.8764	99.9999
2418	1.30572	90.0653	86.6187	99.9828	99.5131	98.836	71.6512	100
2421	1.30734	89.9959	86.5732	99.9825	99.5096	98.8297	71.4262	100
2424	1.30896	89.9268	86.5276	99.9822	99.5061	98.8233	71.2016	100
2427	1.31058	89.8578	86.4819	99.9819	99.5025	98.817	70.9773	100
2430	1.3122	89.7891	86.4362	99.9816	99.4989	98.8106	70.7533	100
2433	1.31382	89.7207	86.3905	99.9812	99.4954	98.8043	70.5297	100
2436	1.31544	89.6525	86.3446	99.9809	99.4918	98.7979	70.3065	99.9999
2439	1.31706	89.5846	86.2986	99.9806	99.4882	98.7916	70.0837	99.9999
2442	1.31868	89.5169	86.2526	99.9803	99.4846	98.7853	69.8613	99.9998
2445	1.3203	89.4494	86.2065	99.9799	99.4809	98.7789	69.6393	99.9998
2448	1.32192	89.3823	86.1603	99.9796	99.4773	98.7726	69.4177	99.9997
2451	1.32354	89.3154	86.1141	99.9793	99.4736	98.7663	69.1967	99.9997
2454	1.32516	89.2488	86.0677	99.9789	99.47	98.76	68.9761	99.9996
2457	1.32678	89.1825	86.0213	99.9786	99.4663	98.7537	68.7561	99.9995
2460	1.3284	89.1164	85.9747	99.9783	99.4626	98.7473	68.5365	99.9994
2463	1.33002	89.0507	85.9281	99.9779	99.4589	98.741	68.3175	99.9993
2466	1.33164	88.9852	85.8814	99.9776	99.4552	98.7347	68.099	99.9992
2469	1.33326	88.9201	85.8346	99.9772	99.4515	98.7284	67.8811	99.999
2472	1.33488	88.8552	85.7877	99.9769	99.4477	98.7222	67.6638	99.9989
2475	1.3365	88.7907	85.7407	99.9766	99.444	98.7159	67.447	99.9988
2478	1.33812	88.7264	85.6936	99.9762	99.4402	98.7096	67.2309	99.9986
2481	1.33974	88.6625	85.6464	99.9759	99.4365	98.7033	67.0154	99.9985
2484	1.34136	88.5989	85.5991	99.9755	99.4327	98.6971	66.8006	99.9983
2487	1.34298	88.5356	85.5516	99.9752	99.4289	98.6908	66.5864	99.9981
2490	1.3446	88.4726	85.5041	99.9748	99.4251	98.6845	66.3729	99.998
2493	1.34622	88.41	85.4565	99.9745	99.4213	98.6783	66.1601	99.9978
2496	1.34784	88.3477	85.4087	99.9741	99.4175	98.672	65.9481	99.9976
2499	1.34946	88.2857	85.3609	99.9738	99.4136	98.6658	65.7367	99.9974
2502	1.35108	88.2241	85.3129	99.9734	99.4098	98.6596	65.5261	99.9972
2505	1.3527	88.1628	85.2648	99.9731	99.4059	98.6534	65.3162	99.997
2508	1.35432	88.1018	85.2166	99.9727	99.4021	98.6471	65.1072	99.9968
2511	1.35594	88.0412	85.1683	99.9724	99.3982	98.6409	64.8989	99.9966
2514	1.35756	87.981	85.1198	99.972	99.3943	98.6347	64.6914	99.9963
2517	1.35918	87.9211	85.0713	99.9716	99.3904	98.6285	64.4847	99.9961
2520	1.3608	87.8616	85.0226	99.9713	99.3865	98.6223	64.2789	99.9959
2523	1.36242	87.8024	84.9738	99.9709	99.3826	98.6162	64.0739	99.9956
2526	1.36404	87.7436	84.9248	99.9706	99.3786	98.61	63.8698	99.9954
2529	1.36566	87.6851	84.8757	99.9702	99.3747	98.6038	63.6666	99.9951
2532	1.36728	87.6271	84.8265	99.9699	99.3707	98.5977	63.4642	99.9949
2535	1.3689	87.5694	84.7772	99.9695	99.3668	98.5915	63.2628	99.9946
2538	1.37052	87.5121	84.7277	99.9692	99.3628	98.5854	63.0623	99.9944
2541	1.37214	87.4551	84.6781	99.9688	99.3588	98.5792	62.8627	99.9941
2544	1.37376	87.3985	84.6284	99.9684	99.3549	98.5731	62.6641	99.9938
2547	1.37538	87.3424	84.5785	99.9681	99.3509	98.567	62.4664	99.9935
2550	1.377	87.2866	84.5285	99.9677	99.3469	98.5609	62.2698	99.9933
2553	1.37862	87.2312	84.4783	99.9674	99.3428	98.5548	62.0741	99.993
2556	1.38024	87.1762	84.4281	99.967	99.3388	98.5487	61.8795	99.9927
2559	1.38186	87.1215	84.3776	99.9667	99.3348	98.5426	61.6858	99.9924
2562	1.38348	87.0673	84.327	99.9663	99.3307	98.5365	61.4932	99.9921
2565	1.3851	87.0135	84.2763	99.9659	99.3267	98.5305	61.3016	99.9918
2568	1.38672	86.9601	84.2255	99.9656	99.3226	98.5244	61.1112	99.9915
2571	1.38834	86.9071	84.1745	99.9652	99.3186	98.5184	60.9218	99.9912
2574	1.38996	86.8544	84.1233	99.9649	99.3145	98.5123	60.7335	99.9909
2577	1.39158	86.8022	84.072	99.9645	99.3104	98.5063	60.5463	99.9906
2580	1.3932	86.7505	84.0205	99.9642	99.3063	98.5003	60.3602	99.9903
2583	1.39482	86.6991	83.9689	99.9638	99.3022	98.4943	60.1753	99.99
2586	1.39644	86.6481	83.9172	99.9635	99.2981	98.4883	59.9915	99.9896
2589	1.39806	86.5976	83.8653	99.9631	99.294	98.4823	59.8089	99.9893
2592	1.39968	86.5474	83.8132	99.9628	99.2899	98.4763	59.6274	99.989
2595	1.4013	86.4977	83.761	99.9624	99.2858	98.4704	59.4471	99.9887
2598	1.40292	86.4484	83.7086	99.9621	99.2817	98.4644	59.2681	99.9883
2601	1.40454	86.3996	83.6561	99.9617	99.2775	98.4585	59.0902	99.988
2604	1.40616	86.3511	83.6035	99.9614	99.2734	98.4526	58.9136	99.9877
2607	1.40778	86.3031	83.5506	99.961	99.2692	98.4466	58.7381	99.9874
2610	1.4094	86.2555	83.4976	99.9607	99.2651	98.4407	58.564	99.987
2613	1.41102	86.2084	83.4445	99.9603	99.2609	98.4348	58.3911	99.9867
2616	1.41264	86.1616	83.3912	99.96	99.2567	98.429	58.2195	99.9864
2619	1.41426	86.1153	83.3377	99.9597	99.2525	98.4231	58.0492	99.986
2622	1.41588	86.0695	83.2841	99.9593	99.2484	98.4172	57.8801	99.9857
2625	1.4175	86.0241	83.2303	99.959	99.2442	98.4114	57.7124	99.9854
2628	1.41912	85.9791	83.1764	99.9587	99.24	98.4056	57.546	99.985
2631	1.42074	85.9346	83.1223	99.9583	99.2358	98.3997	57.3809	99.9847
2634	1.42236	85.8905	83.068	99.958	99.2316	98.3939	57.2172	99.9844
2637	1.42398	85.8468	83.0136	99.9577	99.2274	98.3882	57.0549	99.984
2640	1.4256	85.8036	82.9591	99.9573	99.2232	98.3824	56.8938	99.9837
2643	1.42722	85.7608	82.9043	99.957	99.219	98.3766	56.7342	99.9834
2646	1.42884	85.7185	82.8494	99.9567	99.2148	98.3709	56.576	99.983
2649	1.43046	85.6767	82.7944	99.9564	99.2105	98.3651	56.4192	99.9827
2652	1.43208	85.6352	82.7392	99.956	99.2063	98.3594	56.2638	99.9824
2655	1.4337	85.5943	82.6838	99.9557	99.2021	98.3537	56.1098	99.982
2658	1.43532	85.5537	82.6283	99.9554	99.1978	98.348	55.9573	99.9817
2661	1.43694	85.5137	82.5725	99.9551	99.1936	98.3423	55.8062	99.9814
2664	1.43856	85.474	82.5167	99.9548	99.1894	98.3366	55.6565	99.981
2667	1.44018	85.4349	82.4607	99.9545	99.1851	98.331	55.5083	99.9807
2670	1.4418	85.3962	82.4045	99.9542	99.1809	98.3254	55.3616	99.9804
2673	1.44342	85.3579	82.3482	99.9539	99.1767	98.3197	55.2164	99.98
2676	1.44504	85.3201	82.2917	99.9536	99.1724	98.3142	55.0727	99.9797
2679	1.44666	85.2828	82.235	99.9533	99.1682	98.3086	54.9305	99.9794
2682	1.44828	85.2459	82.1782	99.953	99.1639	98.303	54.7898	99.9791
2685	1.4499	85.2095	82.1213	99.9527	99.1597	98.2974	54.6506	99.9787
2688	1.45152	85.1735	82.0642	99.9524	99.1554	98.2919	54.5129	99.9784
2691	1.45314	85.138	82.0069	99.9521	99.1512	98.2864	54.3769	99.9781
2694	1.45476	85.103	81.9495	99.9518	99.1469	98.2809	54.2423	99.9778
2697	1.45638	85.0684	81.8919	99.9515	99.1427	98.2754	54.1094	99.9775
2700	1.458	85.0343	81.8342	99.9513	99.1384	98.2699	53.978	99.9772
2703	1.45962	85.0007	81.7763	99.951	99.1341	98.2645	53.8481	99.9769
2706	1.46124	84.9675	81.7182	99.9507	99.1299	98.2591	53.7199	99.9766
2709	1.46286	84.9348	81.6601	99.9504	99.1256	98.2536	53.5933	99.9762
2712	1.46448	84.9025	81.6017	99.9502	99.1214	98.2482	53.4683	99.976
2715	1.4661	84.8707	81.5433	99.9499	99.1171	98.2429	53.3449	99.9757
2718	1.46772	84.8394	81.4846	99.9496	99.1129	98.2375	53.2232	99.9754
2721	1.46934	84.8086	81.4259	99.9494	99.1087	98.2322	53.103	99.9751
2724	1.47096	84.7782	81.367	99.9491	99.1044	98.2269	52.9846	99.9748
2727	1.47258	84.7483	81.3079	99.9489	99.1002	98.2216	52.8678	99.9745
2730	1.4742	84.7188	81.2487	99.9486	99.0959	98.2163	52.7526	99.9742
2733	1.47582	84.6899	81.1894	99.9484	99.0917	98.211	52.6391	99.9739
2736	1.47744	84.6614	81.1299	99.9482	99.0874	98.2058	52.5273	99.9736
2739	1.47906	84.6333	81.0703	99.9479	99.0832	98.2006	52.4171	99.9734
2742	1.48068	84.6058	81.0106	99.9477	99.079	98.1954	52.3087	99.9731
2745	1.4823	84.5787	80.9507	99.9475	99.0748	98.1902	52.202	99.9728
2748	1.48392	84.5521	80.8907	99.9472	99.0705	98.185	52.097	99.9726
2751	1.48554	84.5259	80.8306	99.947	99.0663	98.1799	51.9936	99.9723
2754	1.48716	84.5003	80.7703	99.9468	99.0621	98.1748	51.892	99.9721
2757	1.48878	84.4751	80.71	99.9466	99.0579	98.1697	51.7922	99.9718
2760	1.4904	84.4503	80.6495	99.9464	99.0537	98.1646	51.694	99.9716
2763	1.49202	84.4261	80.5888	99.9462	99.0495	98.1596	51.5976	99.9713
2766	1.49364	84.4023	80.5281	99.946	99.0453	98.1546	51.503	99.9711
2769	1.49526	84.379	80.4673	99.9458	99.0412	98.1496	51.4102	99.9708
2772	1.49688	84.3562	80.4063	99.9456	99.037	98.1446	51.319	99.9706
2775	1.4985	84.3338	80.3452	99.9454	99.0328	98.1397	51.2297	99.9704
2778	1.50012	84.3119	80.284	99.9452	99.0286	98.1348	51.1421	99.9702
2781	1.50174	84.2905	80.2227	99.945	99.0245	98.1299	51.0564	99.97
2784	1.50336	84.2696	80.1613	99.9448	99.0203	98.125	50.9724	99.9697
2787	1.50498	84.2492	80.0998	99.9446	99.0162	98.1201	50.8902	99.9695
2790	1.5066	84.2292	80.0382	99.9445	99.0121	98.1153	50.8098	99.9693
2793	1.50822	84.2097	79.9766	99.9443	99.0079	98.1105	50.7312	99.9691
2796	1.50984	84.1907	79.9148	99.9442	99.0038	98.1057	50.6544	99.9689
2799	1.51146	84.1721	79.8529	99.944	98.9997	98.101	50.5794	99.9688
2802	1.51308	84.1541	79.791	99.9438	98.9956	98.0963	50.5063	99.9686
2805	1.5147	84.1365	79.7289	99.9437	98.9916	98.0916	50.435	99.9684
2808	1.51632	84.1194	79.6668	99.9436	98.9875	98.0869	50.3655	99.9682
2811	1.51794	84.1028	79.6046	99.9434	98.9834	98.0823	50.2979	99.968
2814	1.51956	84.0866	79.5423	99.9433	98.9794	98.0777	50.2321	99.9679
2817	1.52118	84.071	79.48	99.9432	98.9753	98.0731	50.1682	99.9677
2820	1.5228	84.0557	79.4176	99.943	98.9713	98.0685	50.1061	99.9676
2823	1.52442	84.0411	79.3551	99.9429	98.9673	98.064	50.0458	99.9674
2826	1.52604	84.0268	79.2926	99.9428	98.9633	98.0595	49.9875	99.9673
2829	1.52766	84.0131	79.23	99.9427	98.9593	98.055	49.9309	99.9671
2832	1.52928	83.9998	79.1674	99.9426	98.9553	98.0506	49.8763	99.967
2835	1.5309	83.987	79.1047	99.9425	98.9513	98.0462	49.8236	99.9669
2838	1.53252	83.9747	79.042	99.9424	98.9474	98.0418	49.7727	99.9668
2841	1.53414	83.9628	78.9792	99.9423	98.9434	98.0375	49.7237	99.9667
2844	1.53576	83.9515	78.9164	99.9422	98.9395	98.0332	49.6766	99.9665
2847	1.53738	83.9406	78.8536	99.9421	98.9356	98.0289	49.6314	99.9664
2850	1.539	83.9302	78.7907	99.942	98.9317	98.0247	49.588	99.9663
2853	1.54062	83.9203	78.7278	99.942	98.9278	98.0204	49.5466	99.9663
2856	1.54224	83.9108	78.6649	99.9419	98.924	98.0162	49.5071	99.9662
2859	1.54386	83.9019	78.602	99.9418	98.9201	98.0121	49.4695	99.9661
2862	1.54548	83.8934	78.5391	99.9418	98.9163	98.008	49.4338	99.966
2865	1.5471	83.8854	78.4761	99.9417	98.9125	98.0039	49.4	99.9659
2868	1.54872	83.8779	78.4132	99.9417	98.9087	97.9998	49.3681	99.9659
2871	1.55034	83.8709	78.3502	99.9416	98.9049	97.9958	49.3381	99.9658
2874	1.55196	83.8643	78.2873	99.9416	98.9011	97.9918	49.3101	99.9658
2877	1.55358	83.8583	78.2244	99.9415	98.8974	97.9879	49.2839	99.9657
2880	1.5552	83.8527	78.1614	99.9415	98.8936	97.984	49.2597	99.9657
2883	1.55682	83.8476	78.0986	99.9415	98.8899	97.9801	49.2374	99.9656
2886	1.55844	83.843	78.0357	99.9415	98.8863	97.9763	49.217	99.9656
2889	1.56006	83.8388	77.9729	99.9415	98.8826	97.9725	49.1986	99.9656
2892	1.56168	83.8352	77.9101	99.9414	98.8789	97.9687	49.1821	99.9656
2895	1.5633	83.832	77.8473	99.9414	98.8753	97.965	49.1676	99.9656
2898	1.56492	83.8293	77.7846	99.9414	98.8717	97.9613	49.1549	99.9656
2901	1.56654	83.8271	77.7219	99.9415	98.8681	97.9576	49.1442	99.9656
2904	1.56816	83.8254	77.6593	99.9415	98.8646	97.954	49.1355	99.9656
2907	1.56978	83.8242	77.5968	99.9415	98.861	97.9504	49.1287	99.9656
2910	1.5714	83.8234	77.5343	99.9415	98.8575	97.9469	49.1238	99.9656
2913	1.57302	83.8232	77.4719	99.9415	98.854	97.9434	49.1209	99.9656
2916	1.57464	83.8234	77.4096	99.9416	98.8506	97.9399	49.1199	99.9657
2919	1.57626	83.8241	77.3473	99.9416	98.8471	97.9365	49.1208	99.9657
2922	1.57788	83.8252	77.2851	99.9416	98.8437	97.9331	49.1237	99.9657
2925	1.5795	83.8269	77.2231	99.9417	98.8403	97.9298	49.1286	99.9658
2928	1.58112	83.8291	77.1611	99.9417	98.8369	97.9265	49.1353	99.9658
2931	1.58274	83.8317	77.0993	99.9418	98.8336	97.9232	49.1441	99.9659
2934	1.58436	83.8349	77.0375	99.9418	98.8303	97.92	49.1548	99.966
2937	1.58598	83.8385	76.9759	99.9419	98.827	97.9168	49.1674	99.966
2940	1.5876	83.8425	76.9144	99.942	98.8237	97.9137	49.1819	99.9661
2943	1.58922	83.8471	76.853	99.9421	98.8205	97.9106	49.1985	99.9662
2946	1.59084	83.8522	76.7918	99.9421	98.8172	97.9076	49.2169	99.9663
2949	1.59246	83.8578	76.7307	99.9422	98.8141	97.9046	49.2374	99.9664
2952	1.59408	83.8638	76.6697	99.9423	98.8109	97.9016	49.2597	99.9665
2955	1.5957	83.8703	76.6089	99.9424	98.8078	97.8987	49.284	99.9666
2958	1.59732	83.8774	76.5483	99.9425	98.8047	97.8958	49.3102	99.9667
2961	1.59894	83.8849	76.4878	99.9426	98.8016	97.893	49.3384	99.9668
2964	1.60056	83.8928	76.4275	99.9427	98.7986	97.8902	49.3685	99.967
2967	1.60218	83.9013	76.3674	99.9428	98.7956	97.8875	49.4006	99.9671
2970	1.6038	83.9103	76.3075	99.943	98.7926	97.8848	49.4346	99.9672
2973	1.60542	83.9198	76.2477	99.9431	98.7896	97.8822	49.4705	99.9674
2976	1.60704	83.9297	76.1882	99.9432	98.7867	97.8796	49.5083	99.9675
2979	1.60866	83.9401	76.1288	99.9434	98.7838	97.8771	49.5481	99.9677
2982	1.61028	83.9511	76.0697	99.9435	98.781	97.8746	49.5899	99.9678
2985	1.6119	83.9625	76.0108	99.9436	98.7782	97.8721	49.6336	99.968
2988	1.61352	83.9744	75.9521	99.9438	98.7754	97.8697	49.6792	99.9682
2991	1.61514	83.9868	75.8936	99.9439	98.7726	97.8674	49.7267	99.9683
2994	1.61676	83.9996	75.8354	99.9441	98.7699	97.8651	49.7761	99.9685
2997	1.61838	84.013	75.7774	99.9443	98.7672	97.8628	49.8275	99.9687
3000	1.62	84.0269	75.7197	99.9444	98.7646	97.8606	49.8808	99.9689
3003	1.62162	84.0412	75.6622	99.9446	98.762	97.8585	49.936	99.9691
3006	1.62324	84.0561	75.6051	99.9448	98.7594	97.8564	49.9931	99.9693
3009	1.62486	84.0714	75.5481	99.945	98.7568	97.8543	50.0521	99.9695
3012	1.62648	84.0872	75.4915	99.9451	98.7543	97.8524	50.113	99.9697
3015	1.6281	84.1035	75.4351	99.9453	98.7519	97.8504	50.1758	99.9699
3018	1.62972	84.1203	75.3791	99.9455	98.7494	97.8485	50.2406	99.9702
3021	1.63134	84.1376	75.3233	99.9457	98.747	97.8467	50.3072	99.9704
3024	1.63296	84.1554	75.2678	99.9459	98.7447	97.8449	50.3758	99.9706
3027	1.63458	84.1737	75.2127	99.9461	98.7424	97.8432	50.4462	99.9709
3030	1.6362	84.1925	75.1578	99.9464	98.7401	97.8415	50.5185	99.9711
3033	1.63782	84.2117	75.1033	99.9466	98.7378	97.8399	50.5927	99.9713
3036	1.63944	84.2315	75.0492	99.9468	98.7356	97.8383	50.6687	99.9716
3039	1.64106	84.2517	74.9953	99.947	98.7335	97.8368	50.7467	99.9718
3042	1.64268	84.2725	74.9419	99.9473	98.7314	97.8353	50.8265	99.9721
3045	1.6443	84.2937	74.8887	99.9475	98.7293	97.8339	50.9082	99.9724
3048	1.64592	84.3154	74.836	99.9477	98.7272	97.8326	50.9917	99.9726
3051	1.64754	84.3376	74.7836	99.948	98.7252	97.8313	51.0771	99.9729
3054	1.64916	84.3604	74.7316	99.9482	98.7233	97.8301	51.1644	99.9732
3057	1.65078	84.3836	74.6799	99.9485	98.7214	97.8289	51.2535	99.9735
3060	1.6524	84.4073	74.6287	99.9487	98.7195	97.8278	51.3444	99.9738
3063	1.65402	84.4315	74.5779	99.949	98.7177	97.8267	51.4372	99.974
3066	1.65564	84.4562	74.5274	99.9492	98.7159	97.8257	51.5319	99.9743
3069	1.65726	84.4813	74.4774	99.9495	98.7141	97.8248	51.6283	99.9746
3072	1.65888	84.507	74.4278	99.9498	98.7124	97.8239	51.7265	99.9749
3075	1.6605	84.5332	74.3787	99.95	98.7108	97.823	51.8266	99.9752
3078	1.66212	84.5598	74.3299	99.9503	98.7092	97.8223	51.9285	99.9755
3081	1.66374	84.587	74.2817	99.9506	98.7076	97.8215	52.0322	99.9758
3084	1.66536	84.6146	74.2338	99.9509	98.7061	97.8209	52.1377	99.9762
3087	1.66698	84.6428	74.1864	99.9512	98.7046	97.8203	52.245	99.9765
3090	1.6686	84.6714	74.1395	99.9515	98.7032	97.8198	52.354	99.9768
3093	1.67022	84.7005	74.093	99.9518	98.7018	97.8193	52.4649	99.9771
3096	1.67184	84.7301	74.0471	99.9521	98.7005	97.8189	52.5775	99.9774
3099	1.67346	84.7603	74.0016	99.9524	98.6992	97.8186	52.6918	99.9778
3102	1.67508	84.7908	73.9566	99.9527	98.698	97.8183	52.808	99.9781
3105	1.6767	84.822	73.9121	99.953	98.6968	97.818	52.9259	99.9784
3108	1.67832	84.8535	73.8681	99.9533	98.6956	97.8179	53.0456	99.9788
3111	1.67994	84.8856	73.8246	99.9536	98.6945	97.8178	53.1669	99.9791
3114	1.68156	84.9182	73.7816	99.9539	98.6935	97.8177	53.29	99.9794
3117	1.68318	84.9513	73.7392	99.9542	98.6925	97.8178	53.4148	99.9798
3120	1.6848	84.9848	73.6973	99.9546	98.6915	97.8179	53.5414	99.9801
3123	1.68642	85.0189	73.6559	99.9549	98.6906	97.818	53.6696	99.9805
3126	1.68804	85.0534	73.6151	99.9552	98.6898	97.8182	53.7995	99.9808
3129	1.68966	85.0884	73.5748	99.9556	98.689	97.8185	53.9312	99.9812
3132	1.69128	85.124	73.5351	99.9559	98.6882	97.8188	54.0645	99.9815
3135	1.6929	85.16	73.496	99.9562	98.6875	97.8193	54.1995	99.9819
3138	1.69452	85.1965	73.4574	99.9566	98.6869	97.8197	54.3362	99.9822
3141	1.69614	85.2335	73.4195	99.9569	98.6863	97.8203	54.4745	99.9826
3144	1.69776	85.271	73.3821	99.9573	98.6858	97.8209	54.6145	99.9829
3147	1.69938	85.3089	73.3453	99.9576	98.6853	97.8215	54.756	99.9833
3150	1.701	85.3474	73.3091	99.958	98.6848	97.8223	54.8993	99.9837
3153	1.70262	85.3863	73.2735	99.9583	98.6844	97.8231	55.0442	99.984
3156	1.70424	85.4258	73.2385	99.9587	98.6841	97.8239	55.1906	99.9844
3159	1.70586	85.4657	73.2041	99.959	98.6838	97.8249	55.3387	99.9847
3162	1.70748	85.5061	73.1704	99.9594	98.6836	97.8259	55.4884	99.9851
3165	1.7091	85.547	73.1373	99.9597	98.6834	97.8269	55.6397	99.9854
3168	1.71072	85.5884	73.1048	99.9601	98.6833	97.8281	55.7925	99.9858
3171	1.71234	85.6302	73.073	99.9605	98.6832	97.8293	55.9469	99.9861
3174	1.71396	85.6726	73.0418	99.9609	98.6832	97.8305	56.1029	99.9865
3177	1.71558	85.7154	73.0113	99.9612	98.6832	97.8319	56.2604	99.9869
3180	1.7172	85.7587	72.9815	99.9616	98.6833	97.8333	56.4194	99.9872
3183	1.71882	85.8025	72.9523	99.962	98.6834	97.8347	56.58	99.9876
3186	1.72044	85.8467	72.9238	99.9623	98.6836	97.8363	56.7421	99.9879
3189	1.72206	85.8915	72.8959	99.9627	98.6839	97.8379	56.9056	99.9883
3192	1.72368	85.9367	72.8688	99.9631	98.6842	97.8395	57.0707	99.9886
3195	1.7253	85.9824	72.8423	99.9635	98.6846	97.8413	57.2372	99.989
3198	1.72692	86.0286	72.8166	99.9639	98.685	97.8431	57.4053	99.9893
3201	1.72854	86.0752	72.7915	99.9642	98.6854	97.845	57.5748	99.9896
3204	1.73016	86.1223	72.7672	99.9646	98.686	97.8469	57.7457	99.99
3207	1.73178	86.1699	72.7436	99.965	98.6865	97.8489	57.9181	99.9903
3210	1.7334	86.218	72.7207	99.9654	98.6872	97.851	58.0919	99.9907
3213	1.73502	86.2665	72.6984	99.9658	98.6879	97.8531	58.2671	99.991
3216	1.73664	86.3155	72.677	99.9662	98.6886	97.8554	58.4437	99.9913
3219	1.73826	86.365	72.6563	99.9665	98.6894	97.8577	58.6217	99.9916
3222	1.73988	86.4149	72.6363	99.9669	98.6903	97.86	58.8011	99.992
3225	1.7415	86.4653	72.6171	99.9673	98.6912	97.8624	58.9818	99.9923
3228	1.74312	86.5162	72.5985	99.9677	98.6922	97.8649	59.1639	99.9926
3231	1.74474	86.5675	72.5808	99.9681	98.6932	97.8675	59.3474	99.9929
3234	1.74636	86.6193	72.5638	99.9685	98.6943	97.8701	59.5322	99.9932
3237	1.74798	86.6715	72.5476	99.9689	98.6954	97.8728	59.7183	99.9935
3240	1.7496	86.7242	72.5321	99.9693	98.6966	97.8756	59.9057	99.9938
3243	1.75122	86.7773	72.5174	99.9697	98.6979	97.8784	60.0943	99.9941
3246	1.75284	86.8309	72.5035	99.9701	98.6992	97.8813	60.2843	99.9944
3249	1.75446	86.885	72.4904	99.9705	98.7005	97.8843	60.4755	99.9947
3252	1.75608	86.9395	72.478	99.9708	98.7019	97.8874	60.668	99.995
3255	1.7577	86.9944	72.4664	99.9712	98.7034	97.8905	60.8617	99.9953
3258	1.75932	87.0498	72.4557	99.9716	98.7049	97.8937	61.0566	99.9955
3261	1.76094	87.1056	72.4457	99.972	98.7065	97.8969	61.2528	99.9958
3264	1.76256	87.1619	72.4365	99.9724	98.7082	97.9003	61.4501	99.9961
3267	1.76418	87.2186	72.4281	99.9728	98.7099	97.9036	61.6487	99.9963
3270	1.7658	87.2757	72.4205	99.9732	98.7116	97.9071	61.8484	99.9966
3273	1.76742	87.3333	72.4138	99.9736	98.7134	97.9106	62.0492	99.9968
3276	1.76904	87.3913	72.4078	99.974	98.7153	97.9142	62.2512	99.997
3279	1.77066	87.4497	72.4026	99.9744	98.7172	97.9179	62.4543	99.9973
