TimeSlice	Time	neur1	neur2	neur3	neur4	neur5	neur6
2338	0.4676	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2339	0.4678	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2340	0.468	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2341	0.4682	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2342	0.4684	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2343	0.4686	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2344	0.4688	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2345	0.469	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2346	0.4692	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2347	0.4694	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2348	0.4696	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2349	0.4698	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2350	0.47	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2351	0.4702	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2352	0.4704	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2353	0.4706	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2354	0.4708	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2355	0.471	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2356	0.4712	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2357	0.4714	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2358	0.4716	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2359	0.4718	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2360	0.472	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2361	0.4722	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2362	0.4724	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2363	0.4726	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2364	0.4728	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2365	0.473	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2366	0.4732	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2367	0.4734	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2368	0.4736	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2369	0.4738	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2370	0.474	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2371	0.4742	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2372	0.4744	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2373	0.4746	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2374	0.4748	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2375	0.475	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2376	0.4752	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2377	0.4754	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2378	0.4756	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2379	0.4758	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2380	0.476	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2381	0.4762	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2382	0.4764	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2383	0.4766	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2384	0.4768	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2385	0.477	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2386	0.4772	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2387	0.4774	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2388	0.4776	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2389	0.4778	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2390	0.478	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2391	0.4782	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2392	0.4784	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2393	0.4786	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2394	0.4788	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2395	0.479	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2396	0.4792	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2397	0.4794	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2398	0.4796	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2399	0.4798	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2400	0.48	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2401	0.4802	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2402	0.4804	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2403	0.4806	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2404	0.4808	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2405	0.481	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2406	0.4812	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2407	0.4814	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2408	0.4816	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2409	0.4818	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2410	0.482	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2411	0.4822	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2412	0.4824	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2413	0.4826	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2414	0.4828	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2415	0.483	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2416	0.4832	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2417	0.4834	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2418	0.4836	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2419	0.4838	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2420	0.484	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2421	0.4842	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2422	0.4844	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2423	0.4846	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2424	0.4848	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2425	0.485	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2426	0.4852	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2427	0.4854	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2428	0.4856	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2429	0.4858	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2430	0.486	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2431	0.4862	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2432	0.4864	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2433	0.4866	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2434	0.4868	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2435	0.487	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2436	0.4872	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2437	0.4874	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2438	0.4876	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2439	0.4878	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2440	0.488	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2441	0.4882	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2442	0.4884	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2443	0.4886	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2444	0.4888	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2445	0.489	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2446	0.4892	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2447	0.4894	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2448	0.4896	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2449	0.4898	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2450	0.49	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2451	0.4902	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2452	0.4904	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2453	0.4906	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2454	0.4908	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2455	0.491	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2456	0.4912	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2457	0.4914	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2458	0.4916	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2459	0.4918	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2460	0.492	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2461	0.4922	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2462	0.4924	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2463	0.4926	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2464	0.4928	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2465	0.493	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2466	0.4932	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2467	0.4934	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2468	0.4936	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2469	0.4938	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2470	0.494	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2471	0.4942	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2472	0.4944	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2473	0.4946	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2474	0.4948	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2475	0.495	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2476	0.4952	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2477	0.4954	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2478	0.4956	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2479	0.4958	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2480	0.496	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2481	0.4962	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2482	0.4964	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2483	0.4966	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2484	0.4968	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2485	0.497	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2486	0.4972	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2487	0.4974	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2488	0.4976	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2489	0.4978	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2490	0.498	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2491	0.4982	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2492	0.4984	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2493	0.4986	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2494	0.4988	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2495	0.499	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2496	0.4992	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2497	0.4994	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2498	0.4996	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2499	0.4998	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2500	0.5	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2501	0.5002	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2502	0.5004	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2503	0.5006	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2504	0.5008	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2505	0.501	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2506	0.5012	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2507	0.5014	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2508	0.5016	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2509	0.5018	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2510	0.502	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2511	0.5022	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2512	0.5024	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2513	0.5026	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2514	0.5028	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2515	0.503	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2516	0.5032	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2517	0.5034	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2518	0.5036	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2519	0.5038	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2520	0.504	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2521	0.5042	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2522	0.5044	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2523	0.5046	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2524	0.5048	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2525	0.505	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2526	0.5052	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2527	0.5054	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2528	0.5056	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2529	0.5058	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2530	0.506	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2531	0.5062	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2532	0.5064	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2533	0.5066	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2534	0.5068	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2535	0.507	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2536	0.5072	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2537	0.5074	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2538	0.5076	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2539	0.5078	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2540	0.508	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2541	0.5082	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2542	0.5084	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2543	0.5086	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2544	0.5088	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2545	0.509	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2546	0.5092	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2547	0.5094	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2548	0.5096	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2549	0.5098	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2550	0.51	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2551	0.5102	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2552	0.5104	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2553	0.5106	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2554	0.5108	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2555	0.511	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2556	0.5112	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2557	0.5114	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2558	0.5116	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2559	0.5118	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2560	0.512	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2561	0.5122	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2562	0.5124	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2563	0.5126	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2564	0.5128	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2565	0.513	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2566	0.5132	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2567	0.5134	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2568	0.5136	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2569	0.5138	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2570	0.514	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2571	0.5142	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2572	0.5144	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2573	0.5146	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2574	0.5148	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2575	0.515	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2576	0.5152	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2577	0.5154	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2578	0.5156	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2579	0.5158	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2580	0.516	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2581	0.5162	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2582	0.5164	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2583	0.5166	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2584	0.5168	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2585	0.517	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2586	0.5172	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2587	0.5174	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2588	0.5176	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2589	0.5178	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2590	0.518	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2591	0.5182	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2592	0.5184	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2593	0.5186	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2594	0.5188	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2595	0.519	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2596	0.5192	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2597	0.5194	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2598	0.5196	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2599	0.5198	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2600	0.52	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2601	0.5202	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2602	0.5204	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2603	0.5206	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2604	0.5208	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2605	0.521	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2606	0.5212	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2607	0.5214	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2608	0.5216	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2609	0.5218	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2610	0.522	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2611	0.5222	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2612	0.5224	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2613	0.5226	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2614	0.5228	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2615	0.523	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2616	0.5232	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2617	0.5234	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2618	0.5236	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2619	0.5238	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2620	0.524	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2621	0.5242	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2622	0.5244	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2623	0.5246	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2624	0.5248	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2625	0.525	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2626	0.5252	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2627	0.5254	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2628	0.5256	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2629	0.5258	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2630	0.526	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2631	0.5262	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2632	0.5264	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2633	0.5266	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2634	0.5268	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2635	0.527	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2636	0.5272	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2637	0.5274	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2638	0.5276	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2639	0.5278	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2640	0.528	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2641	0.5282	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2642	0.5284	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2643	0.5286	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2644	0.5288	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2645	0.529	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2646	0.5292	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2647	0.5294	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2648	0.5296	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2649	0.5298	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2650	0.53	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2651	0.5302	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2652	0.5304	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2653	0.5306	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2654	0.5308	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2655	0.531	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2656	0.5312	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2657	0.5314	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2658	0.5316	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2659	0.5318	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2660	0.532	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2661	0.5322	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2662	0.5324	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2663	0.5326	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2664	0.5328	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2665	0.533	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2666	0.5332	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2667	0.5334	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2668	0.5336	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2669	0.5338	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2670	0.534	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2671	0.5342	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2672	0.5344	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2673	0.5346	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2674	0.5348	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2675	0.535	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2676	0.5352	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2677	0.5354	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2678	0.5356	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2679	0.5358	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2680	0.536	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2681	0.5362	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2682	0.5364	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2683	0.5366	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2684	0.5368	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2685	0.537	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2686	0.5372	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2687	0.5374	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2688	0.5376	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2689	0.5378	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2690	0.538	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2691	0.5382	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2692	0.5384	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2693	0.5386	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2694	0.5388	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2695	0.539	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2696	0.5392	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2697	0.5394	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2698	0.5396	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2699	0.5398	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2700	0.54	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2701	0.5402	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2702	0.5404	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2703	0.5406	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2704	0.5408	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2705	0.541	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
2706	0.5412	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
