TimeSlice	Time	
5080	2.7432	
5081	2.74374	
5082	2.74428	
5083	2.74482	
5084	2.74536	
5085	2.7459	
5086	2.74644	
5087	2.74698	
5088	2.74752	
5089	2.74806	
5090	2.7486	
5091	2.74914	
5092	2.74968	
5093	2.75022	
5094	2.75076	
5095	2.7513	
5096	2.75184	
5097	2.75238	
5098	2.75292	
5099	2.75346	
5100	2.754	
5101	2.75454	
5102	2.75508	
5103	2.75562	
5104	2.75616	
5105	2.7567	
5106	2.75724	
5107	2.75778	
5108	2.75832	
5109	2.75886	
5110	2.7594	
5111	2.75994	
5112	2.76048	
5113	2.76102	
5114	2.76156	
5115	2.7621	
5116	2.76264	
5117	2.76318	
5118	2.76372	
5119	2.76426	
5120	2.7648	
5121	2.76534	
5122	2.76588	
5123	2.76642	
5124	2.76696	
5125	2.7675	
5126	2.76804	
5127	2.76858	
5128	2.76912	
5129	2.76966	
5130	2.7702	
5131	2.77074	
5132	2.77128	
5133	2.77182	
5134	2.77236	
5135	2.7729	
5136	2.77344	
5137	2.77398	
5138	2.77452	
5139	2.77506	
5140	2.7756	
5141	2.77614	
5142	2.77668	
5143	2.77722	
5144	2.77776	
5145	2.7783	
5146	2.77884	
5147	2.77938	
5148	2.77992	
5149	2.78046	
5150	2.781	
5151	2.78154	
5152	2.78208	
5153	2.78262	
5154	2.78316	
5155	2.7837	
5156	2.78424	
5157	2.78478	
5158	2.78532	
5159	2.78586	
5160	2.7864	
5161	2.78694	
5162	2.78748	
5163	2.78802	
5164	2.78856	
5165	2.7891	
5166	2.78964	
5167	2.79018	
5168	2.79072	
5169	2.79126	
5170	2.7918	
5171	2.79234	
5172	2.79288	
5173	2.79342	
5174	2.79396	
5175	2.7945	
5176	2.79504	
5177	2.79558	
5178	2.79612	
5179	2.79666	
5180	2.7972	
5181	2.79774	
5182	2.79828	
5183	2.79882	
5184	2.79936	
5185	2.7999	
5186	2.80044	
5187	2.80098	
5188	2.80152	
5189	2.80206	
5190	2.8026	
5191	2.80314	
5192	2.80368	
5193	2.80422	
5194	2.80476	
5195	2.8053	
5196	2.80584	
5197	2.80638	
5198	2.80692	
5199	2.80746	
5200	2.808	
5201	2.80854	
5202	2.80908	
5203	2.80962	
5204	2.81016	
5205	2.8107	
5206	2.81124	
5207	2.81178	
5208	2.81232	
5209	2.81286	
5210	2.8134	
5211	2.81394	
5212	2.81448	
5213	2.81502	
5214	2.81556	
5215	2.8161	
5216	2.81664	
5217	2.81718	
5218	2.81772	
5219	2.81826	
5220	2.8188	
5221	2.81934	
5222	2.81988	
5223	2.82042	
5224	2.82096	
5225	2.8215	
5226	2.82204	
5227	2.82258	
5228	2.82312	
5229	2.82366	
5230	2.8242	
5231	2.82474	
5232	2.82528	
5233	2.82582	
5234	2.82636	
5235	2.8269	
5236	2.82744	
5237	2.82798	
5238	2.82852	
5239	2.82906	
5240	2.8296	
5241	2.83014	
5242	2.83068	
5243	2.83122	
5244	2.83176	
5245	2.8323	
5246	2.83284	
5247	2.83338	
5248	2.83392	
5249	2.83446	
5250	2.835	
5251	2.83554	
5252	2.83608	
5253	2.83662	
5254	2.83716	
5255	2.8377	
5256	2.83824	
5257	2.83878	
5258	2.83932	
5259	2.83986	
5260	2.8404	
5261	2.84094	
5262	2.84148	
5263	2.84202	
5264	2.84256	
5265	2.8431	
5266	2.84364	
5267	2.84418	
5268	2.84472	
5269	2.84526	
5270	2.8458	
5271	2.84634	
5272	2.84688	
5273	2.84742	
5274	2.84796	
5275	2.8485	
5276	2.84904	
5277	2.84958	
5278	2.85012	
5279	2.85066	
5280	2.8512	
5281	2.85174	
5282	2.85228	
5283	2.85282	
5284	2.85336	
5285	2.8539	
5286	2.85444	
5287	2.85498	
5288	2.85552	
5289	2.85606	
5290	2.8566	
5291	2.85714	
5292	2.85768	
5293	2.85822	
5294	2.85876	
5295	2.8593	
5296	2.85984	
5297	2.86038	
5298	2.86092	
5299	2.86146	
5300	2.862	
5301	2.86254	
5302	2.86308	
5303	2.86362	
5304	2.86416	
5305	2.8647	
5306	2.86524	
5307	2.86578	
5308	2.86632	
5309	2.86686	
5310	2.8674	
5311	2.86794	
5312	2.86848	
5313	2.86902	
5314	2.86956	
5315	2.8701	
5316	2.87064	
5317	2.87118	
5318	2.87172	
5319	2.87226	
5320	2.8728	
5321	2.87334	
5322	2.87388	
5323	2.87442	
5324	2.87496	
5325	2.8755	
5326	2.87604	
5327	2.87658	
5328	2.87712	
5329	2.87766	
5330	2.8782	
5331	2.87874	
5332	2.87928	
5333	2.87982	
5334	2.88036	
5335	2.8809	
5336	2.88144	
5337	2.88198	
5338	2.88252	
5339	2.88306	
5340	2.8836	
5341	2.88414	
5342	2.88468	
5343	2.88522	
5344	2.88576	
5345	2.8863	
5346	2.88684	
5347	2.88738	
5348	2.88792	
5349	2.88846	
5350	2.889	
5351	2.88954	
5352	2.89008	
5353	2.89062	
5354	2.89116	
5355	2.8917	
5356	2.89224	
5357	2.89278	
5358	2.89332	
5359	2.89386	
5360	2.8944	
5361	2.89494	
5362	2.89548	
5363	2.89602	
5364	2.89656	
5365	2.8971	
5366	2.89764	
5367	2.89818	
5368	2.89872	
5369	2.89926	
5370	2.8998	
5371	2.90034	
5372	2.90088	
5373	2.90142	
5374	2.90196	
5375	2.9025	
5376	2.90304	
5377	2.90358	
5378	2.90412	
5379	2.90466	
5380	2.9052	
5381	2.90574	
5382	2.90628	
5383	2.90682	
5384	2.90736	
5385	2.9079	
5386	2.90844	
5387	2.90898	
5388	2.90952	
5389	2.91006	
5390	2.9106	
5391	2.91114	
5392	2.91168	
5393	2.91222	
5394	2.91276	
5395	2.9133	
5396	2.91384	
5397	2.91438	
5398	2.91492	
5399	2.91546	
5400	2.916	
5401	2.91654	
5402	2.91708	
5403	2.91762	
5404	2.91816	
5405	2.9187	
5406	2.91924	
5407	2.91978	
5408	2.92032	
5409	2.92086	
5410	2.9214	
5411	2.92194	
5412	2.92248	
5413	2.92302	
5414	2.92356	
5415	2.9241	
5416	2.92464	
5417	2.92518	
5418	2.92572	
5419	2.92626	
5420	2.9268	
5421	2.92734	
5422	2.92788	
5423	2.92842	
5424	2.92896	
5425	2.9295	
5426	2.93004	
5427	2.93058	
5428	2.93112	
5429	2.93166	
5430	2.9322	
5431	2.93274	
5432	2.93328	
5433	2.93382	
5434	2.93436	
5435	2.9349	
5436	2.93544	
5437	2.93598	
5438	2.93652	
5439	2.93706	
5440	2.9376	
5441	2.93814	
5442	2.93868	
5443	2.93922	
5444	2.93976	
5445	2.9403	
5446	2.94084	
5447	2.94138	
5448	2.94192	
5449	2.94246	
5450	2.943	
5451	2.94354	
5452	2.94408	
5453	2.94462	
5454	2.94516	
5455	2.9457	
5456	2.94624	
5457	2.94678	
5458	2.94732	
5459	2.94786	
5460	2.9484	
5461	2.94894	
5462	2.94948	
5463	2.95002	
5464	2.95056	
5465	2.9511	
5466	2.95164	
5467	2.95218	
5468	2.95272	
5469	2.95326	
5470	2.9538	
5471	2.95434	
5472	2.95488	
5473	2.95542	
5474	2.95596	
5475	2.9565	
5476	2.95704	
5477	2.95758	
5478	2.95812	
5479	2.95866	
5480	2.9592	
5481	2.95974	
5482	2.96028	
5483	2.96082	
5484	2.96136	
5485	2.9619	
5486	2.96244	
5487	2.96298	
5488	2.96352	
5489	2.96406	
5490	2.9646	
5491	2.96514	
5492	2.96568	
5493	2.96622	
5494	2.96676	
5495	2.9673	
5496	2.96784	
5497	2.96838	
5498	2.96892	
5499	2.96946	
5500	2.97	
5501	2.97054	
5502	2.97108	
5503	2.97162	
5504	2.97216	
5505	2.9727	
5506	2.97324	
5507	2.97378	
5508	2.97432	
5509	2.97486	
5510	2.9754	
5511	2.97594	
5512	2.97648	
5513	2.97702	
5514	2.97756	
5515	2.9781	
5516	2.97864	
5517	2.97918	
5518	2.97972	
5519	2.98026	
5520	2.9808	
5521	2.98134	
5522	2.98188	
5523	2.98242	
5524	2.98296	
5525	2.9835	
5526	2.98404	
5527	2.98458	
5528	2.98512	
5529	2.98566	
5530	2.9862	
5531	2.98674	
5532	2.98728	
5533	2.98782	
5534	2.98836	
5535	2.9889	
5536	2.98944	
5537	2.98998	
5538	2.99052	
5539	2.99106	
5540	2.9916	
5541	2.99214	
5542	2.99268	
5543	2.99322	
5544	2.99376	
5545	2.9943	
5546	2.99484	
5547	2.99538	
5548	2.99592	
5549	2.99646	
5550	2.997	
5551	2.99754	
5552	2.99808	
5553	2.99862	
5554	2.99916	
5555	2.9997	
5556	3.00024	
5557	3.00078	
5558	3.00132	
5559	3.00186	
5560	3.0024	
5561	3.00294	
5562	3.00348	
5563	3.00402	
5564	3.00456	
5565	3.0051	
5566	3.00564	
5567	3.00618	
5568	3.00672	
5569	3.00726	
5570	3.0078	
5571	3.00834	
5572	3.00888	
5573	3.00942	
5574	3.00996	
5575	3.0105	
5576	3.01104	
5577	3.01158	
5578	3.01212	
5579	3.01266	
5580	3.0132	
5581	3.01374	
5582	3.01428	
5583	3.01482	
5584	3.01536	
5585	3.0159	
5586	3.01644	
5587	3.01698	
5588	3.01752	
5589	3.01806	
5590	3.0186	
5591	3.01914	
5592	3.01968	
5593	3.02022	
5594	3.02076	
5595	3.0213	
5596	3.02184	
5597	3.02238	
5598	3.02292	
5599	3.02346	
5600	3.024	
5601	3.02454	
5602	3.02508	
5603	3.02562	
5604	3.02616	
5605	3.0267	
5606	3.02724	
5607	3.02778	
5608	3.02832	
5609	3.02886	
5610	3.0294	
5611	3.02994	
5612	3.03048	
5613	3.03102	
5614	3.03156	
5615	3.0321	
5616	3.03264	
5617	3.03318	
5618	3.03372	
5619	3.03426	
5620	3.0348	
5621	3.03534	
5622	3.03588	
5623	3.03642	
5624	3.03696	
5625	3.0375	
5626	3.03804	
5627	3.03858	
5628	3.03912	
5629	3.03966	
5630	3.0402	
5631	3.04074	
5632	3.04128	
5633	3.04182	
5634	3.04236	
5635	3.0429	
5636	3.04344	
5637	3.04398	
5638	3.04452	
5639	3.04506	
5640	3.0456	
5641	3.04614	
5642	3.04668	
5643	3.04722	
5644	3.04776	
5645	3.0483	
5646	3.04884	
5647	3.04938	
5648	3.04992	
5649	3.05046	
5650	3.051	
5651	3.05154	
5652	3.05208	
5653	3.05262	
5654	3.05316	
5655	3.0537	
5656	3.05424	
5657	3.05478	
5658	3.05532	
5659	3.05586	
5660	3.0564	
5661	3.05694	
5662	3.05748	
5663	3.05802	
5664	3.05856	
5665	3.0591	
5666	3.05964	
5667	3.06018	
5668	3.06072	
5669	3.06126	
5670	3.0618	
5671	3.06234	
5672	3.06288	
5673	3.06342	
5674	3.06396	
5675	3.0645	
5676	3.06504	
5677	3.06558	
5678	3.06612	
5679	3.06666	
5680	3.0672	
5681	3.06774	
5682	3.06828	
5683	3.06882	
5684	3.06936	
5685	3.0699	
5686	3.07044	
5687	3.07098	
5688	3.07152	
5689	3.07206	
5690	3.0726	
5691	3.07314	
5692	3.07368	
5693	3.07422	
5694	3.07476	
5695	3.0753	
5696	3.07584	
5697	3.07638	
5698	3.07692	
5699	3.07746	
5700	3.078	
5701	3.07854	
5702	3.07908	
5703	3.07962	
5704	3.08016	
5705	3.0807	
5706	3.08124	
5707	3.08178	
5708	3.08232	
5709	3.08286	
5710	3.0834	
5711	3.08394	
5712	3.08448	
5713	3.08502	
5714	3.08556	
5715	3.0861	
5716	3.08664	
5717	3.08718	
5718	3.08772	
5719	3.08826	
5720	3.0888	
5721	3.08934	
5722	3.08988	
5723	3.09042	
5724	3.09096	
5725	3.0915	
5726	3.09204	
5727	3.09258	
5728	3.09312	
5729	3.09366	
5730	3.0942	
5731	3.09474	
5732	3.09528	
5733	3.09582	
5734	3.09636	
5735	3.0969	
5736	3.09744	
5737	3.09798	
5738	3.09852	
5739	3.09906	
5740	3.0996	
5741	3.10014	
5742	3.10068	
5743	3.10122	
5744	3.10176	
5745	3.1023	
5746	3.10284	
5747	3.10338	
5748	3.10392	
5749	3.10446	
5750	3.105	
5751	3.10554	
5752	3.10608	
5753	3.10662	
5754	3.10716	
5755	3.1077	
5756	3.10824	
5757	3.10878	
5758	3.10932	
5759	3.10986	
5760	3.1104	
5761	3.11094	
5762	3.11148	
5763	3.11202	
5764	3.11256	
5765	3.1131	
5766	3.11364	
5767	3.11418	
5768	3.11472	
5769	3.11526	
5770	3.1158	
5771	3.11634	
5772	3.11688	
5773	3.11742	
5774	3.11796	
5775	3.1185	
5776	3.11904	
5777	3.11958	
5778	3.12012	
5779	3.12066	
5780	3.1212	
5781	3.12174	
5782	3.12228	
5783	3.12282	
5784	3.12336	
5785	3.1239	
5786	3.12444	
5787	3.12498	
5788	3.12552	
5789	3.12606	
5790	3.1266	
5791	3.12714	
5792	3.12768	
5793	3.12822	
5794	3.12876	
5795	3.1293	
5796	3.12984	
5797	3.13038	
5798	3.13092	
5799	3.13146	
5800	3.132	
5801	3.13254	
5802	3.13308	
5803	3.13362	
5804	3.13416	
5805	3.1347	
5806	3.13524	
5807	3.13578	
5808	3.13632	
5809	3.13686	
5810	3.1374	
5811	3.13794	
5812	3.13848	
5813	3.13902	
5814	3.13956	
5815	3.1401	
5816	3.14064	
5817	3.14118	
5818	3.14172	
5819	3.14226	
5820	3.1428	
5821	3.14334	
5822	3.14388	
5823	3.14442	
5824	3.14496	
5825	3.1455	
5826	3.14604	
5827	3.14658	
5828	3.14712	
5829	3.14766	
5830	3.1482	
5831	3.14874	
5832	3.14928	
5833	3.14982	
5834	3.15036	
5835	3.1509	
5836	3.15144	
5837	3.15198	
5838	3.15252	
5839	3.15306	
5840	3.1536	
5841	3.15414	
5842	3.15468	
5843	3.15522	
5844	3.15576	
5845	3.1563	
5846	3.15684	
5847	3.15738	
5848	3.15792	
5849	3.15846	
5850	3.159	
5851	3.15954	
5852	3.16008	
5853	3.16062	
5854	3.16116	
5855	3.1617	
5856	3.16224	
5857	3.16278	
5858	3.16332	
5859	3.16386	
5860	3.1644	
5861	3.16494	
5862	3.16548	
5863	3.16602	
5864	3.16656	
5865	3.1671	
5866	3.16764	
5867	3.16818	
5868	3.16872	
5869	3.16926	
5870	3.1698	
5871	3.17034	
5872	3.17088	
5873	3.17142	
5874	3.17196	
5875	3.1725	
5876	3.17304	
5877	3.17358	
5878	3.17412	
5879	3.17466	
5880	3.1752	
5881	3.17574	
5882	3.17628	
5883	3.17682	
5884	3.17736	
5885	3.1779	
5886	3.17844	
5887	3.17898	
5888	3.17952	
5889	3.18006	
5890	3.1806	
5891	3.18114	
5892	3.18168	
5893	3.18222	
5894	3.18276	
5895	3.1833	
5896	3.18384	
5897	3.18438	
5898	3.18492	
5899	3.18546	
5900	3.186	
5901	3.18654	
5902	3.18708	
5903	3.18762	
5904	3.18816	
5905	3.1887	
5906	3.18924	
5907	3.18978	
5908	3.19032	
5909	3.19086	
5910	3.1914	
5911	3.19194	
5912	3.19248	
5913	3.19302	
5914	3.19356	
5915	3.1941	
5916	3.19464	
5917	3.19518	
5918	3.19572	
5919	3.19626	
5920	3.1968	
5921	3.19734	
5922	3.19788	
5923	3.19842	
5924	3.19896	
5925	3.1995	
5926	3.20004	
5927	3.20058	
5928	3.20112	
5929	3.20166	
5930	3.2022	
5931	3.20274	
5932	3.20328	
5933	3.20382	
5934	3.20436	
5935	3.2049	
5936	3.20544	
5937	3.20598	
5938	3.20652	
5939	3.20706	
5940	3.2076	
5941	3.20814	
5942	3.20868	
5943	3.20922	
5944	3.20976	
5945	3.2103	
5946	3.21084	
5947	3.21138	
5948	3.21192	
5949	3.21246	
5950	3.213	
5951	3.21354	
5952	3.21408	
5953	3.21462	
5954	3.21516	
5955	3.2157	
5956	3.21624	
5957	3.21678	
5958	3.21732	
5959	3.21786	
5960	3.2184	
5961	3.21894	
5962	3.21948	
5963	3.22002	
5964	3.22056	
5965	3.2211	
5966	3.22164	
5967	3.22218	
5968	3.22272	
5969	3.22326	
5970	3.2238	
5971	3.22434	
5972	3.22488	
5973	3.22542	
5974	3.22596	
5975	3.2265	
5976	3.22704	
5977	3.22758	
5978	3.22812	
5979	3.22866	
5980	3.2292	
5981	3.22974	
5982	3.23028	
5983	3.23082	
5984	3.23136	
5985	3.2319	
5986	3.23244	
5987	3.23298	
5988	3.23352	
5989	3.23406	
5990	3.2346	
5991	3.23514	
5992	3.23568	
5993	3.23622	
5994	3.23676	
5995	3.2373	
5996	3.23784	
5997	3.23838	
5998	3.23892	
5999	3.23946	
6000	3.24	
6001	3.24054	
6002	3.24108	
6003	3.24162	
6004	3.24216	
6005	3.2427	
6006	3.24324	
6007	3.24378	
6008	3.24432	
6009	3.24486	
6010	3.2454	
6011	3.24594	
6012	3.24648	
6013	3.24702	
6014	3.24756	
6015	3.2481	
6016	3.24864	
6017	3.24918	
6018	3.24972	
6019	3.25026	
6020	3.2508	
6021	3.25134	
6022	3.25188	
6023	3.25242	
6024	3.25296	
6025	3.2535	
6026	3.25404	
6027	3.25458	
6028	3.25512	
6029	3.25566	
6030	3.2562	
6031	3.25674	
6032	3.25728	
6033	3.25782	
6034	3.25836	
6035	3.2589	
6036	3.25944	
6037	3.25998	
6038	3.26052	
6039	3.26106	
6040	3.2616	
6041	3.26214	
6042	3.26268	
6043	3.26322	
6044	3.26376	
6045	3.2643	
6046	3.26484	
6047	3.26538	
6048	3.26592	
6049	3.26646	
6050	3.267	
6051	3.26754	
6052	3.26808	
6053	3.26862	
6054	3.26916	
6055	3.2697	
6056	3.27024	
6057	3.27078	
6058	3.27132	
6059	3.27186	
6060	3.2724	
6061	3.27294	
6062	3.27348	
6063	3.27402	
6064	3.27456	
6065	3.2751	
6066	3.27564	
6067	3.27618	
6068	3.27672	
6069	3.27726	
6070	3.2778	
6071	3.27834	
6072	3.27888	
6073	3.27942	
6074	3.27996	
6075	3.2805	
6076	3.28104	
6077	3.28158	
6078	3.28212	
6079	3.28266	
6080	3.2832	
6081	3.28374	
6082	3.28428	
6083	3.28482	
6084	3.28536	
6085	3.2859	
6086	3.28644	
6087	3.28698	
6088	3.28752	
6089	3.28806	
6090	3.2886	
6091	3.28914	
6092	3.28968	
6093	3.29022	
6094	3.29076	
6095	3.2913	
6096	3.29184	
6097	3.29238	
6098	3.29292	
6099	3.29346	
6100	3.294	
6101	3.29454	
6102	3.29508	
6103	3.29562	
6104	3.29616	
6105	3.2967	
6106	3.29724	
6107	3.29778	
6108	3.29832	
6109	3.29886	
6110	3.2994	
6111	3.29994	
6112	3.30048	
6113	3.30102	
6114	3.30156	
6115	3.3021	
6116	3.30264	
6117	3.30318	
6118	3.30372	
6119	3.30426	
6120	3.3048	
6121	3.30534	
6122	3.30588	
6123	3.30642	
6124	3.30696	
6125	3.3075	
6126	3.30804	
6127	3.30858	
6128	3.30912	
6129	3.30966	
6130	3.3102	
6131	3.31074	
6132	3.31128	
6133	3.31182	
6134	3.31236	
6135	3.3129	
6136	3.31344	
6137	3.31398	
6138	3.31452	
6139	3.31506	
6140	3.3156	
6141	3.31614	
6142	3.31668	
6143	3.31722	
6144	3.31776	
6145	3.3183	
6146	3.31884	
6147	3.31938	
6148	3.31992	
6149	3.32046	
6150	3.321	
6151	3.32154	
6152	3.32208	
6153	3.32262	
6154	3.32316	
6155	3.3237	
6156	3.32424	
6157	3.32478	
6158	3.32532	
6159	3.32586	
6160	3.3264	
6161	3.32694	
6162	3.32748	
6163	3.32802	
6164	3.32856	
6165	3.3291	
6166	3.32964	
6167	3.33018	
6168	3.33072	
6169	3.33126	
6170	3.3318	
6171	3.33234	
6172	3.33288	
6173	3.33342	
6174	3.33396	
6175	3.3345	
6176	3.33504	
6177	3.33558	
6178	3.33612	
6179	3.33666	
6180	3.3372	
6181	3.33774	
6182	3.33828	
6183	3.33882	
6184	3.33936	
6185	3.3399	
6186	3.34044	
6187	3.34098	
6188	3.34152	
6189	3.34206	
6190	3.3426	
6191	3.34314	
6192	3.34368	
6193	3.34422	
6194	3.34476	
6195	3.3453	
6196	3.34584	
6197	3.34638	
6198	3.34692	
6199	3.34746	
6200	3.348	
6201	3.34854	
6202	3.34908	
6203	3.34962	
6204	3.35016	
6205	3.3507	
6206	3.35124	
6207	3.35178	
6208	3.35232	
6209	3.35286	
6210	3.3534	
6211	3.35394	
6212	3.35448	
6213	3.35502	
6214	3.35556	
6215	3.3561	
6216	3.35664	
6217	3.35718	
6218	3.35772	
6219	3.35826	
6220	3.3588	
6221	3.35934	
6222	3.35988	
6223	3.36042	
6224	3.36096	
6225	3.3615	
6226	3.36204	
6227	3.36258	
6228	3.36312	
6229	3.36366	
6230	3.3642	
6231	3.36474	
6232	3.36528	
6233	3.36582	
6234	3.36636	
6235	3.3669	
6236	3.36744	
6237	3.36798	
6238	3.36852	
6239	3.36906	
6240	3.3696	
6241	3.37014	
6242	3.37068	
6243	3.37122	
6244	3.37176	
6245	3.3723	
6246	3.37284	
6247	3.37338	
6248	3.37392	
6249	3.37446	
6250	3.375	
6251	3.37554	
6252	3.37608	
6253	3.37662	
6254	3.37716	
6255	3.3777	
6256	3.37824	
6257	3.37878	
6258	3.37932	
6259	3.37986	
6260	3.3804	
6261	3.38094	
6262	3.38148	
6263	3.38202	
6264	3.38256	
6265	3.3831	
6266	3.38364	
6267	3.38418	
6268	3.38472	
6269	3.38526	
6270	3.3858	
6271	3.38634	
6272	3.38688	
6273	3.38742	
6274	3.38796	
6275	3.3885	
6276	3.38904	
6277	3.38958	
6278	3.39012	
6279	3.39066	
6280	3.3912	
6281	3.39174	
6282	3.39228	
6283	3.39282	
6284	3.39336	
6285	3.3939	
6286	3.39444	
6287	3.39498	
6288	3.39552	
6289	3.39606	
6290	3.3966	
6291	3.39714	
6292	3.39768	
6293	3.39822	
6294	3.39876	
6295	3.3993	
6296	3.39984	
6297	3.40038	
6298	3.40092	
6299	3.40146	
6300	3.402	
6301	3.40254	
6302	3.40308	
6303	3.40362	
6304	3.40416	
6305	3.4047	
6306	3.40524	
6307	3.40578	
6308	3.40632	
6309	3.40686	
6310	3.4074	
6311	3.40794	
6312	3.40848	
6313	3.40902	
6314	3.40956	
6315	3.4101	
6316	3.41064	
6317	3.41118	
6318	3.41172	
6319	3.41226	
6320	3.4128	
6321	3.41334	
6322	3.41388	
6323	3.41442	
6324	3.41496	
6325	3.4155	
6326	3.41604	
6327	3.41658	
6328	3.41712	
6329	3.41766	
6330	3.4182	
6331	3.41874	
6332	3.41928	
6333	3.41982	
6334	3.42036	
6335	3.4209	
6336	3.42144	
6337	3.42198	
6338	3.42252	
6339	3.42306	
6340	3.4236	
6341	3.42414	
6342	3.42468	
6343	3.42522	
6344	3.42576	
6345	3.4263	
6346	3.42684	
6347	3.42738	
6348	3.42792	
6349	3.42846	
6350	3.429	
6351	3.42954	
6352	3.43008	
6353	3.43062	
6354	3.43116	
6355	3.4317	
6356	3.43224	
6357	3.43278	
6358	3.43332	
6359	3.43386	
6360	3.4344	
6361	3.43494	
6362	3.43548	
6363	3.43602	
6364	3.43656	
6365	3.4371	
6366	3.43764	
6367	3.43818	
6368	3.43872	
6369	3.43926	
6370	3.4398	
6371	3.44034	
6372	3.44088	
6373	3.44142	
6374	3.44196	
6375	3.4425	
6376	3.44304	
6377	3.44358	
6378	3.44412	
6379	3.44466	
6380	3.4452	
6381	3.44574	
6382	3.44628	
6383	3.44682	
6384	3.44736	
6385	3.4479	
6386	3.44844	
6387	3.44898	
6388	3.44952	
6389	3.45006	
6390	3.4506	
6391	3.45114	
6392	3.45168	
6393	3.45222	
6394	3.45276	
6395	3.4533	
6396	3.45384	
6397	3.45438	
6398	3.45492	
6399	3.45546	
6400	3.456	
6401	3.45654	
6402	3.45708	
6403	3.45762	
6404	3.45816	
6405	3.4587	
6406	3.45924	
6407	3.45978	
6408	3.46032	
6409	3.46086	
6410	3.4614	
6411	3.46194	
6412	3.46248	
6413	3.46302	
6414	3.46356	
6415	3.4641	
6416	3.46464	
6417	3.46518	
6418	3.46572	
6419	3.46626	
6420	3.4668	
6421	3.46734	
6422	3.46788	
6423	3.46842	
6424	3.46896	
6425	3.4695	
6426	3.47004	
6427	3.47058	
6428	3.47112	
6429	3.47166	
6430	3.4722	
6431	3.47274	
6432	3.47328	
6433	3.47382	
6434	3.47436	
6435	3.4749	
6436	3.47544	
6437	3.47598	
6438	3.47652	
6439	3.47706	
6440	3.4776	
6441	3.47814	
6442	3.47868	
6443	3.47922	
6444	3.47976	
6445	3.4803	
6446	3.48084	
6447	3.48138	
6448	3.48192	
6449	3.48246	
6450	3.483	
6451	3.48354	
6452	3.48408	
6453	3.48462	
6454	3.48516	
6455	3.4857	
6456	3.48624	
6457	3.48678	
6458	3.48732	
6459	3.48786	
6460	3.4884	
6461	3.48894	
6462	3.48948	
6463	3.49002	
6464	3.49056	
6465	3.4911	
6466	3.49164	
6467	3.49218	
6468	3.49272	
6469	3.49326	
6470	3.4938	
6471	3.49434	
6472	3.49488	
6473	3.49542	
6474	3.49596	
6475	3.4965	
6476	3.49704	
6477	3.49758	
6478	3.49812	
6479	3.49866	
6480	3.4992	
6481	3.49974	
6482	3.50028	
6483	3.50082	
6484	3.50136	
6485	3.5019	
6486	3.50244	
6487	3.50298	
6488	3.50352	
6489	3.50406	
6490	3.5046	
6491	3.50514	
6492	3.50568	
6493	3.50622	
6494	3.50676	
6495	3.5073	
6496	3.50784	
6497	3.50838	
6498	3.50892	
6499	3.50946	
6500	3.51	
6501	3.51054	
6502	3.51108	
6503	3.51162	
6504	3.51216	
6505	3.5127	
6506	3.51324	
6507	3.51378	
6508	3.51432	
6509	3.51486	
6510	3.5154	
6511	3.51594	
6512	3.51648	
6513	3.51702	
6514	3.51756	
6515	3.5181	
6516	3.51864	
6517	3.51918	
6518	3.51972	
6519	3.52026	
6520	3.5208	
6521	3.52134	
6522	3.52188	
6523	3.52242	
6524	3.52296	
6525	3.5235	
6526	3.52404	
6527	3.52458	
6528	3.52512	
6529	3.52566	
6530	3.5262	
6531	3.52674	
6532	3.52728	
6533	3.52782	
6534	3.52836	
6535	3.5289	
6536	3.52944	
6537	3.52998	
6538	3.53052	
6539	3.53106	
6540	3.5316	
6541	3.53214	
6542	3.53268	
6543	3.53322	
6544	3.53376	
6545	3.5343	
6546	3.53484	
6547	3.53538	
6548	3.53592	
6549	3.53646	
6550	3.537	
6551	3.53754	
6552	3.53808	
6553	3.53862	
6554	3.53916	
6555	3.5397	
6556	3.54024	
6557	3.54078	
6558	3.54132	
6559	3.54186	
6560	3.5424	
6561	3.54294	
6562	3.54348	
6563	3.54402	
6564	3.54456	
6565	3.5451	
6566	3.54564	
6567	3.54618	
6568	3.54672	
6569	3.54726	
6570	3.5478	
6571	3.54834	
6572	3.54888	
6573	3.54942	
6574	3.54996	
6575	3.5505	
6576	3.55104	
6577	3.55158	
6578	3.55212	
6579	3.55266	
6580	3.5532	
6581	3.55374	
6582	3.55428	
6583	3.55482	
6584	3.55536	
6585	3.5559	
6586	3.55644	
6587	3.55698	
6588	3.55752	
6589	3.55806	
6590	3.5586	
6591	3.55914	
6592	3.55968	
6593	3.56022	
6594	3.56076	
6595	3.5613	
6596	3.56184	
6597	3.56238	
6598	3.56292	
6599	3.56346	
6600	3.564	
6601	3.56454	
6602	3.56508	
6603	3.56562	
6604	3.56616	
6605	3.5667	
6606	3.56724	
6607	3.56778	
6608	3.56832	
6609	3.56886	
6610	3.5694	
6611	3.56994	
6612	3.57048	
6613	3.57102	
6614	3.57156	
6615	3.5721	
6616	3.57264	
6617	3.57318	
6618	3.57372	
6619	3.57426	
6620	3.5748	
6621	3.57534	
6622	3.57588	
6623	3.57642	
6624	3.57696	
6625	3.5775	
6626	3.57804	
6627	3.57858	
6628	3.57912	
6629	3.57966	
6630	3.5802	
6631	3.58074	
6632	3.58128	
6633	3.58182	
6634	3.58236	
6635	3.5829	
6636	3.58344	
